id,name,business,business_id,asset_identifier,asset_category_id,sub_category_id,available_stock,booking_mode,min_hrs,max_extension_hrs,km_limit,asset_km_per_block,journey_km_limit_allowed,deposit,cost_per_hr,cost_per_hr_incl_tax,cost_per_24_hrs_incl_tax,extension_price_per_hr,extension_price_per_hr_incl_tax,rental_total_incl_tax,total_journey_incl_tax,billed_hours,billed_input_hours,min_block_hours,billable_blocks,billable_extension_hours,normal_hours,extension_hours,rate_ex_tax,extension_rate_ex_tax,amount_ex_tax,base_amount_ex_tax,extension_amount_ex_tax,tax_percent,tax,total_incl_tax,image,business_logo
2,Alto K10 PETROL MT,AVS RENT A CAB,1,KL07DD8546,31,0,2,hourly_min,24,,120,120,240,5000.0,42.37,50.0,1199.92,,50.0,2399.84,2399.84,48,48,24,1,0,48,0,42.37,0.0,2033.76,2033.76,0.0,18,366.08,2399.84,https://master.therentos.com/uploads/1779123525_pngegg.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
6,Celerio Petrol AMT,AVS RENT A CAB,1,KL07DF5506,35,0,2,hourly_min,24,,120,120,240,5000.0,56.5,66.67,1600.08,,66.67,3200.16,3200.16,48,48,24,1,0,48,0,56.5,0.0,2712.0,2712.0,0.0,18,488.16,3200.16,https://master.therentos.com/uploads/1779902788_1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
11,Baleno Petrol MT,AVS RENT A CAB,1,KL07DF5542,24,0,2,hourly_min,24,,120,120,240,5000.0,70.62,83.33,1999.96,,83.33,3999.92,3999.92,48,48,24,1,0,48,0,70.62,0.0,3389.76,3389.76,0.0,18,610.16,3999.92,https://master.therentos.com/uploads/1774789867_Baleno.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
14,Swift Petrol AMT,AVS RENT A CAB,1,KL07DF5428,36,0,1,hourly_min,24,,120,120,240,5000.0,67.09,79.17,1899.99,,79.17,3799.98,3799.98,48,48,24,1,0,48,0,67.09,0.0,3220.32,3220.32,0.0,18,579.66,3799.98,https://master.therentos.com/uploads/1779905988_1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
16,Swift Petrol AMT,AVS RENT A CAB,1,KL07DD9113,36,0,1,hourly_min,24,,120,120,240,5000.0,67.09,79.17,1899.99,,79.17,3799.98,3799.98,48,48,24,1,0,48,0,67.09,0.0,3220.32,3220.32,0.0,18,579.66,3799.98,https://master.therentos.com/uploads/1779905988_1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
20,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DB9370,37,0,1,hourly_min,24,,120,120,240,5000.0,77.69,91.67,2200.18,,91.67,4400.36,4400.36,48,48,24,1,0,48,0,77.69,0.0,3729.12,3729.12,0.0,18,671.24,4400.36,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
21,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DF5512,37,0,1,hourly_min,24,,120,120,240,5000.0,77.68,91.66,2199.9,,91.66,4399.8,4399.8,48,48,24,1,0,48,0,77.68,0.0,3728.64,3728.64,0.0,18,671.16,4399.8,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
27,WagonR Petrol MT,AVS RENT A CAB,1,KL07CT4013,22,0,2,hourly_min,24,,120,120,240,5000.0,49.44,58.34,1400.14,,58.34,2800.28,2800.28,48,48,24,1,0,48,0,49.44,0.0,2373.12,2373.12,0.0,18,427.16,2800.28,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
29,WagonR Petrol MT,AVS RENT A CAB,1,KL07DF5436,22,0,3,hourly_min,24,,120,120,240,5000.0,52.97,62.5,1500.11,,62.5,3000.22,3000.22,48,48,24,1,0,48,0,52.97,0.0,2542.56,2542.56,0.0,18,457.66,3000.22,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
31,WagonR Petrol AMT,AVS RENT A CAB,1,KL07DE1280,39,0,2,hourly_min,24,,120,120,240,5000.0,56.5,66.67,1600.08,,66.67,3200.16,3200.16,48,48,24,1,0,48,0,56.5,0.0,2712.0,2712.0,0.0,18,488.16,3200.16,https://master.therentos.com/uploads/1779908113_1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
34,Grand i10 Petrol MT,AVS RENT A CAB,1,KL07DF4831,30,0,1,hourly_min,24,,120,120,240,5000.0,52.97,62.5,1500.11,,62.5,3000.22,3000.22,48,48,24,1,0,48,0,52.97,0.0,2542.56,2542.56,0.0,18,457.66,3000.22,https://master.therentos.com/uploads/1774857734_i10 nios.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
